flt_pyt_debug_core_partner_id,partner_trade_name,address,contact_number,partner_segment_type,country,flt_pyt_partner_product_id,flt_pyt_session_considered_at_localtime,flt_pyt_transaction_created_at,flt_pyt_debug_gympass_individual_id,flt_pyt_transaction_type,product_cap_value,adjusted_product_cost_per_usage,product_cost_per_usage,activity_name,product_segment_type,last_price_update,session_group,total_payment,cap_hit_flag,cost_less_than_cap
119,MindBody Gym,"1717 Birch Rd, Lakeside",(646) 666-1717,Yoga & Wellness,United States,1013,2025-02-03 18:38:05.000,2025-02-03 17:38:05.000,2337,LATE_CANCEL,"37,18","23,055","46,11",Dança,Boutique Fitness,2025-02-22 00:00:00.000,Sessao não realizada,"23,055",0,0
119,MindBody Gym,"1717 Birch Rd, Lakeside",(646) 666-1717,Yoga & Wellness,United States,1001,2025-01-04 22:45:34.000,2025-01-04 20:45:34.000,2076,VALIDATION,"66,21","56,2","56,2",Musculação,Specialized Training,2025-01-27 00:00:00.000,Sessao realizada,"56,2",0,0
119,MindBody Gym,"1717 Birch Rd, Lakeside",(646) 666-1717,Yoga & Wellness,United States,1009,2025-02-25 18:20:26.000,2025-02-25 17:20:26.000,2113,VALIDATION,"125,23","120,96","120,96",Natação,Full Service Gym,2025-02-27 00:00:00.000,Sessao realizada,"120,96",0,0
119,MindBody Gym,"1717 Birch Rd, Lakeside",(646) 666-1717,Yoga & Wellness,United States,1014,2025-01-26 06:56:23.000,2025-01-26 03:56:23.000,2348,VALIDATION,"66,61","66,18","66,18",HIIT,Boutique Fitness,2025-01-06 00:00:00.000,Sessao realizada,"66,18",0,0
119,MindBody Gym,"1717 Birch Rd, Lakeside",(646) 666-1717,Yoga & Wellness,United States,1015,2025-01-30 10:33:10.000,2025-01-30 07:33:10.000,2426,NO_SHOW,"113,76","128,14","128,14",Alongamento,Boutique Fitness,2025-01-20 00:00:00.000,Sessao não realizada,"113,76",1,1
119,MindBody Gym,"1717 Birch Rd, Lakeside",(646) 666-1717,Yoga & Wellness,United States,1002,2025-02-08 18:48:33.000,2025-02-08 17:48:33.000,2313,RETROACTIVE,"33,4","39,99","39,99",CrossFit,Boutique Fitness,2025-02-09 00:00:00.000,Sessao realizada,"33,4",1,1
120,Balance Studio,"1818 Maple Lane, Greenfield",(519) 777-1818,Yoga & Wellness,Canada,1001,2025-02-08 13:56:58.000,2025-02-08 12:56:58.000,2009,RETROACTIVE,"127,34","119,1","119,1",Musculação,Specialized Training,2025-01-01 00:00:00.000,Sessao realizada,"119,1",0,0
120,Balance Studio,"1818 Maple Lane, Greenfield",(519) 777-1818,Yoga & Wellness,Canada,1004,2025-01-11 14:00:49.000,2025-01-11 12:00:49.000,2133,VALIDATION,"36,44","47,16","47,16",Pilates,Boutique Fitness,2025-01-26 00:00:00.000,Sessao realizada,"36,44",1,1
120,Balance Studio,"1818 Maple Lane, Greenfield",(519) 777-1818,Yoga & Wellness,Canada,1015,2025-01-31 16:09:43.000,2025-01-31 14:09:43.000,2028,LATE_CANCEL,"111,73","52,56","105,12",Alongamento,Boutique Fitness,2025-02-02 00:00:00.000,Sessao não realizada,"52,56",0,0
120,Balance Studio,"1818 Maple Lane, Greenfield",(519) 777-1818,Yoga & Wellness,Canada,1015,2025-01-08 06:03:23.000,2025-01-08 03:03:23.000,2058,RETROACTIVE,"111,73","105,12","105,12",Alongamento,Boutique Fitness,2025-02-02 00:00:00.000,Sessao realizada,"105,12",0,0
120,Balance Studio,"1818 Maple Lane, Greenfield",(519) 777-1818,Yoga & Wellness,Canada,1010,2025-01-23 08:16:51.000,2025-01-23 05:16:51.000,2179,RETROACTIVE,"56,18","78,34","78,34",Corrida Indoor,Full Service Gym,2025-01-09 00:00:00.000,Sessao realizada,"56,18",1,1
120,Balance Studio,"1818 Maple Lane, Greenfield",(519) 777-1818,Yoga & Wellness,Canada,1011,2025-01-20 19:15:58.000,2025-01-20 16:15:58.000,2153,LATE_CANCEL,"43,23","21,625","43,25",Treinamento Funcional,Full Service Gym,2025-02-12 00:00:00.000,Sessao não realizada,"21,625",0,0
120,Balance Studio,"1818 Maple Lane, Greenfield",(519) 777-1818,Yoga & Wellness,Canada,1003,2025-02-24 16:50:29.000,2025-02-24 13:50:29.000,2353,NO_SHOW,"69,31","63,84","63,84",Yoga,Specialized Training,2025-02-21 00:00:00.000,Sessao não realizada,"63,84",0,0
120,Balance Studio,"1818 Maple Lane, Greenfield",(519) 777-1818,Yoga & Wellness,Canada,1010,2025-02-22 14:51:01.000,2025-02-22 13:51:01.000,2196,RETROACTIVE,"56,18","78,34","78,34",Corrida Indoor,Full Service Gym,2025-01-09 00:00:00.000,Sessao realizada,"56,18",1,1
120,Balance Studio,"1818 Maple Lane, Greenfield",(519) 777-1818,Yoga & Wellness,Canada,1002,2025-02-06 13:59:48.000,2025-02-06 10:59:48.000,2149,NO_SHOW,"92,47","93,06","93,06",CrossFit,Full Service Gym,2025-01-31 00:00:00.000,Sessao não realizada,"92,47",1,1
120,Balance Studio,"1818 Maple Lane, Greenfield",(519) 777-1818,Yoga & Wellness,Canada,1011,2025-01-07 16:24:29.000,2025-01-07 14:24:29.000,2090,LATE_CANCEL,"43,23","21,625","43,25",Treinamento Funcional,Full Service Gym,2025-02-12 00:00:00.000,Sessao não realizada,"21,625",0,0
120,Balance Studio,"1818 Maple Lane, Greenfield",(519) 777-1818,Yoga & Wellness,Canada,1014,2025-02-08 10:27:58.000,2025-02-08 07:27:58.000,2096,RETROACTIVE,"42,91","31,43","31,43",HIIT,Specialized Training,2025-01-20 00:00:00.000,Sessao realizada,"31,43",0,0
120,Balance Studio,"1818 Maple Lane, Greenfield",(519) 777-1818,Yoga & Wellness,Canada,1006,2025-02-17 12:41:40.000,2025-02-17 11:41:40.000,2098,NO_SHOW,"55,24","44,1","44,1",Boxe,Boutique Fitness,2025-01-23 00:00:00.000,Sessao não realizada,"44,1",0,0
120,Balance Studio,"1818 Maple Lane, Greenfield",(519) 777-1818,Yoga & Wellness,Canada,1001,2025-01-16 17:20:43.000,2025-01-16 14:20:43.000,2321,RETROACTIVE,"127,34","119,1","119,1",Musculação,Specialized Training,2025-01-01 00:00:00.000,Sessao realizada,"119,1",0,0
120,Balance Studio,"1818 Maple Lane, Greenfield",(519) 777-1818,Yoga & Wellness,Canada,1014,2025-01-08 07:47:37.000,2025-01-08 06:47:37.000,2306,RETROACTIVE,"42,91","31,43","31,43",HIIT,Specialized Training,2025-01-20 00:00:00.000,Sessao realizada,"31,43",0,0
120,Balance Studio,"1818 Maple Lane, Greenfield",(519) 777-1818,Yoga & Wellness,Canada,1007,2025-01-04 08:08:58.000,2025-01-04 07:08:58.000,2019,VALIDATION,"73,52","83,06","83,06",Jiu-Jitsu,Specialized Training,2025-01-23 00:00:00.000,Sessao realizada,"73,52",1,1
120,Balance Studio,"1818 Maple Lane, Greenfield",(519) 777-1818,Yoga & Wellness,Canada,1015,2025-01-31 12:16:14.000,2025-01-31 11:16:14.000,2028,VALIDATION,"111,73","105,12","105,12",Alongamento,Boutique Fitness,2025-02-02 00:00:00.000,Sessao realizada,"105,12",0,0
120,Balance Studio,"1818 Maple Lane, Greenfield",(519) 777-1818,Yoga & Wellness,Canada,1013,2025-01-21 16:03:23.000,2025-01-21 15:03:23.000,2028,NO_SHOW,"111,95","105,72","105,72",Dança,Boutique Fitness,2025-02-17 00:00:00.000,Sessao não realizada,"105,72",0,0
120,Balance Studio,"1818 Maple Lane, Greenfield",(519) 777-1818,Yoga & Wellness,Canada,1005,2025-02-26 11:06:58.000,2025-02-26 08:06:58.000,2056,NO_SHOW,"132,7","121,03","121,03",Spinning,Boutique Fitness,2025-02-04 00:00:00.000,Sessao não realizada,"121,03",0,0
120,Balance Studio,"1818 Maple Lane, Greenfield",(519) 777-1818,Yoga & Wellness,Canada,1012,2025-02-12 08:41:27.000,2025-02-12 07:41:27.000,2140,RETROACTIVE,"119,58","112,34","112,34",Calistenia,Specialized Training,2025-02-21 00:00:00.000,Sessao realizada,"112,34",0,0
